obs_wl_air(nm)
588.6531
588.8592
588.9953
589.1451
589.4698000000001
589.5281
589.9844
590.4159
590.557
590.8935
591.1229000000001
591.2084
591.4671000000001
591.6728
591.8944
592.2801999999999
592.5403
592.6232
592.713
592.8805
592.948
592.9934000000001
593.4408999999999
593.4461
593.6386
593.7162000000001
593.7663
593.8824999999999
594.2668
594.4647
594.8799
594.926
595.5561
595.9673
596.2056
596.9737
597.159
597.3664
597.5064
598.1899999999999
598.6265999999999
598.7289
598.9044
599.1007
599.4128
599.6629
599.9
600.0762
600.1203
600.5165
600.574
600.7072000000001
601.016
601.1533000000001
601.368
601.5422
602.1034999999999
602.3224
602.514
603.0445
603.2124
603.2872
603.3412999999999
603.5192
603.7697000000001
603.868
604.2589
604.323
604.4431999999999
604.9051000000001
605.2720999999999
605.338
605.5593
605.9372999999999
606.1536
606.5779
606.902
607.3103
607.7104999999999
607.7872
607.8421000000001
607.9222
608.5373999999999
608.7262
608.803
609.076
609.812
609.9082999999999
610.116
610.1725
610.2594
610.356
610.3641
610.4568
610.5645000000001
610.7533000000001
611.2837000000001
611.492
611.6166000000001
611.9698999999999
612.0555999999999
612.1407
612.2214
612.338
612.448
612.5739
612.738
612.9545
613.7926
613.867
614.543
615.0683
615.1993
615.4068
615.4516
615.5581
615.7087
616.1353
616.217
616.4479
616.9822
617.228
617.3106
617.8430999999999
618.0705
618.2621
618.4778
618.8125
619.1904999999999
619.3856
619.8222
620.3492
620.586
620.722
620.8686
621.2506999999999
621.5944999999999
622.0011000000001
622.1319000000001
622.4527
622.6369
623.2974
623.4855
624.0953000000001
624.313
624.8399999999999
625.0485
625.7423
625.8606
626.1064
626.1418
626.6173
627.1544
627.4116
627.4164
627.7238
627.9166
628.5278000000001
628.7255
629.1191
629.3242
629.6876
630.0916
630.325
630.7662
630.914
631.081
631.5775
631.7182
632.182
632.4449999999999
632.6367
632.7277
633.1413
633.762
633.9667999999999
634.2859000000001
634.8737
635.591
636.9139
636.9577
637.1943
637.693
637.9673
638.4719
638.7395
639.923
640.6446
641.1899000000001
641.3614
641.6315
643.1569999999999
643.7761
643.9071
644.1949999999999
644.389
644.6771
645.0006000000001
645.0955
645.7282
646.2595
646.6560000000001
648.3100000000001
648.7441
648.8883
649.0737
649.3197
649.3777
650.1992
650.3511000000001
650.6985999999999
650.905
651.2364
651.384
652.2043
653.1341
653.7614
653.8115
654.5717999999999
655.1705
655.4159999999999
655.8875
656.9631999999999
657.6122
657.7214
657.7656
658.0229
658.3906
658.4613
658.8539
659.1484
659.3462000000001
659.3939
659.61
659.9482
660.4853
660.5416
661.3374
661.7058
661.7515000000001
661.8166
661.9946
663.824
663.8912
663.972
664.379
664.4662999999999
664.654
664.8495
664.8958
665.8677
666.0640000000001
666.2268
666.402
666.636
666.8815999999999
667.3579
667.4697
667.7282
667.8706
668.3367000000001
668.4359999999999
668.7520000000001
669.2726
669.4496
669.614
669.7712
669.885
670.4051000000001
671.1252000000001
671.397
671.7385
671.92
672.7457999999999
672.8118000000001
672.8759
673.3747999999999
674.2884
675.2832000000001
675.4300000000001
675.6453
675.7109
675.8203000000001
676.5669
676.6560000000001
677.2174
677.8312
678.0125
678.0413
678.7736
678.884
679.1234999999999
680.9100000000001
680.9509
681.826
682.3507999999999
682.4676999999999
682.7239999999999
682.9035
683.4924
685.1859999999999
685.3523
685.4109000000001
686.13
686.3520000000001
686.6366
686.6763
686.845
687.129
687.4753
687.9590000000001
688.2810999999999
688.6408
688.6569999999999
688.71
688.817
688.9303
690.9849
691.1225999999999
691.6128
693.7666
694.2538
694.361
694.549
694.8205
695.146
695.4656
696.543
698.9655
699.217
699.3037
700.0803
700.2882999999999
701.8567
703.0262
703.6283000000001
704.5797
705.3619
705.8489
706.0041
706.0653
706.4451
706.7216999999999
706.8729999999999
707.2394
707.5332999999999
708.4168999999999
708.67
708.9339
710.0514000000001
710.7496
710.986
711.4398
712.2044
712.456
712.58
713.0184
713.21
714.2331
714.7041
714.8559
715.0283999999999
715.4762
715.4953
715.6940999999999
715.883
715.9947
716.257
716.8895
717.3372
719.1133
720.0045
720.6483000000001
720.6985999999999
720.8006
721.2689
721.8054
721.9150999999999
722.993
723.0862
723.358
724.2092
724.4696
724.6127
725.5354
725.6985999999999
725.8177
727.066
727.2936
728.4903
728.544
728.8979999999999
729.6265000000001
729.8143
730.5404000000001
730.8641
731.171
731.5065999999999
731.6
732.4807
732.8285
732.9491
733.5577000000001
734.1151
734.2576
735.078
735.3316
737.2118
737.6877000000001
738.3979999999999
739.297
740.2252000000001
741.1736
741.231
741.779
741.855
742.1827000000001
742.226
742.524
742.894
743.0253
743.533
743.625
744.7801000000001
745.5208
746.1874
747.118
748.1354
748.3625
748.424
748.7973
748.9613999999999
750.3867
751.042
751.1349
751.179
751.4651
752.3134
752.5508
754.9313
756.5851
756.7741
756.9511
758.5743
758.933
759.8205
760.7823000000001
761.833
762.5705
762.7175
762.886
763.0310000000001
763.5105
764.7379
765.232
765.3828000000001
765.4698999999999
765.8324
766.089
767.004
767.8126
768.5307
769.7924
770.481
771.0269000000001
771.3937
772.4206
773.1738
778.2316
778.8934
779.8358000000001
781.433
781.777
783.4457
784.0457
784.1791000000001
784.7538999999999
786.191
786.5969
786.8199999999999
788.6283000000001
789.1075
790.0319999999999
791.645
793.7733000000001
794.1726
794.8175
797.8973
798.7973
800.6156
801.4786
802.2201
802.233
803.2430999999999
803.723
804.613
805.3307
806.263
806.6826
806.8742
807.5652
807.9680000000001
808.5219
809.3623
810.3692
811.5310999999999
812.2723
812.9404999999999
813.8475000000001
814.3138
815.9727
816.9786
817.884
818.6911
820.2147000000001
820.3200999999999
823.1406000000001
825.2393
825.4742
825.9511
826.3924000000001
826.4521000000001
827.5626
832.0854999999999
833.0450000000001
833.2209999999999
835.8726
836.7393
836.934
840.8208000000001
841.6727000000001
841.7998
842.1225000000001
842.4647000000001
844.5486999999999
844.6511
846.4236000000001
847.1825999999999
847.8358000000001
849.03
851.0624
851.6554
852.1441000000001
855.4943999999999
857.3120000000001
860.5780000000001
861.6222
862.0469999999999
862.1322
862.9141999999999
863.1356
863.5741
863.8362
863.9441
864.5309
864.8396
864.9149
865.5876000000001
866.2137
866.5485000000001
866.7446
866.7942999999999
866.8116
867.8430000000001
868.222
868.6093000000001
868.6619000000001
868.7848
869.1334999999999
869.8596
870.1120999999999
870.3702
870.4860000000001
870.7359
870.9234
871.0414000000001
871.2852999999999
871.3654
871.9629000000001
872.1659
872.2458
872.3718000000001
872.4376
873.0821
873.2424000000001
873.4023
873.9781
874.8031000000001
874.9168999999999
